plate,O_time,O_lon,O_lat,D_time,D_lon,D_lat,CHK_time,time_minus
BS6244,20160512084701,116.233348,40.224729,20160512085635,116.239939,40.218603,2016/6/6 10:09:00,10
BS6244,20160513075306,116.145744,40.223318,20160513080052,116.153252,40.199473,2016/6/6 10:09:00,9
BS6244,20160515172925,116.219042,40.222443,20160515174249,116.192178,40.226206,2016/6/6 10:09:00,16
BS6244,20160516074656,116.234975,40.220607,20160516102327,116.576679,39.897864,2016/6/6 10:09:00,9
BS6244,20160517072104,116.233667,40.219747,20160517072932,116.236054,40.220586,2016/6/6 10:09:00,5
BS6244,20160518042331,116.223253,40.212096,20160518051433,116.617181,40.047179,2016/6/6 10:09:00,13
BS6244,20160519071638,116.22481,40.208504,20160519073251,116.25522,40.15096,2016/6/6 10:09:00,9
BS6244,20160520081828,116.197553,40.225116,20160520084629,116.024738,40.343765,2016/6/6 10:09:00,11
BS6244,20160521111028,116.209294,40.224277,20160521113658,116.240438,40.214422,2016/6/6 10:09:00,20
BS6244,20160522064401,116.305124,40.085847,20160522070735,116.345608,39.976416,2016/6/6 10:09:00,7
BS6244,20160523095406,116.227497,40.224214,20160523100627,116.145028,40.243092,2016/6/6 10:09:00,13
BS6244,20160524022228,115.795876,40.328163,20160524032034,115.341399,40.449338,2016/6/6 10:09:00,8
BS6244,20160525081145,116.250819,40.204557,20160525083536,116.228802,40.200029,2016/6/6 10:09:00,11
BS6244,20160526062211,116.231979,40.212538,20160526062514,116.233925,40.206975,2016/6/6 10:09:00,6
BS6244,20160527015253,116.182096,40.228275,20160527022852,116.369147,39.981886,2016/6/6 10:09:00,8
BS6244,20160528085021,116.226866,40.203521,20160528090315,116.229489,40.189547,2016/6/6 10:09:00,10
BS6244,20160529102848,116.240458,40.212662,20160529103409,116.235723,40.207644,2016/6/6 10:09:00,11
BS6244,20160530083126,116.234084,40.202755,20160530083919,116.234095,40.206985,2016/6/6 10:09:00,9
BS6244,20160531052825,116.240154,40.178127,20160531061533,116.588677,40.06472,2016/6/6 10:09:00,11
BS6244,20160601065023,116.228962,40.200149,20160601081303,116.486644,39.865626,2016/6/6 10:09:00,8
BS6244,20160602075634,116.217565,40.223465,20160602083338,115.970742,40.360764,2016/6/6 10:09:00,6
BS6244,20160604070711,116.240785,40.195879,20160604071449,116.240847,40.20499,2016/6/6 10:09:00,8
BS6244,20160605081436,116.231178,40.200417,20160605090700,116.355896,39.938993,2016/6/6 10:09:00,9
BS6244,20160609072007,116.240268,40.214622,20160609072226,116.240488,40.211361,2016/6/6 10:09:00,8
BS6244,20160610083125,116.126287,40.253666,20160610095308,116.017899,40.535532,2016/6/6 10:09:00,8
BS6244,20160612071835,116.28142,40.161683,20160612082424,116.273698,40.030967,2016/6/6 10:09:00,8
BS6244,20160613074133,116.250709,40.210228,20160613080750,116.244521,40.185416,2016/6/6 10:09:00,11
BS6244,20160615074502,116.21523,40.223548,20160615081156,116.115798,40.230249,2016/6/6 10:09:00,9
BS6244,20160616080654,116.21554,40.222688,20160616083733,116.28248,40.070817,2016/6/6 10:09:00,8
BS6244,20160617072431,116.243373,40.200328,20160617072754,116.245931,40.200337,2016/6/6 10:09:00,7
BS6244,20160618083017,116.224273,40.224127,20160618083934,116.222676,40.224649,2016/6/6 10:09:00,8
BS6244,20160619073731,116.22992,40.200428,20160619074813,116.235041,40.184241,2016/6/6 10:09:00,6
BS6244,20160620072145,116.178816,40.229201,20160620074314,116.244854,40.21316,2016/6/6 10:09:00,9
BS6244,20160621110443,116.169668,40.199524,20160621112454,116.0831,40.211808,2016/6/6 10:09:00,25
BS6244,20160622130321,116.204116,40.224655,20160622141110,116.435751,39.910498,2016/6/6 10:09:00,14
BS6244,20160623071401,116.25074,40.215568,20160623071806,116.250549,40.207987,2016/6/6 10:09:00,15
BS6244,20160624084413,116.247922,40.22112,20160624085840,116.260927,40.213578,2016/6/6 10:09:00,8
BS6244,20160625072546,116.23012,40.200418,20160625074038,116.239363,40.166006,2016/6/6 10:09:00,10
BS6244,20160626101832,116.11904,40.203513,20160626113019,116.555544,40.019223,2016/6/6 10:09:00,11
BS6244,20160627074610,116.233966,40.211716,20160627080215,116.247203,40.22102,2016/6/6 10:09:00,6
BS6244,20160628200351,116.309316,39.955908,20160628203337,116.218784,40.151964,2016/6/6 10:09:00,9
BS6244,20160629140844,116.225987,40.205742,20160629153825,116.43639,39.908267,2016/6/6 10:09:00,17
BS6244,20160630073433,116.255638,40.217308,20160630073815,116.2514,40.216998,2016/6/6 10:09:00,10
BS6244,20160701080059,116.236622,40.212834,20160701093106,116.330423,39.893664,2016/6/6 10:09:00,14
BS6244,20160702095329,116.250551,40.22287,20160702100033,116.247393,40.22119,2016/6/6 10:09:00,10
BS6244,20160703084502,116.237939,40.200301,20160703085248,116.240946,40.1999,2016/6/6 10:09:00,12
BS6244,20160704060235,116.215989,40.221987,20160704070619,116.612398,40.053727,2016/6/6 10:09:00,11
BS6244,20160705090335,116.234714,40.207625,20160705092009,116.23752,40.206493,2016/6/6 10:09:00,12
BS6244,20160706072424,116.219102,40.218312,20160706082750,116.307821,39.943405,2016/6/6 10:09:00,9
BS6244,20160707075155,116.248032,40.216879,20160707075500,116.249891,40.217049,2016/6/6 10:09:00,16
BS6244,20160714063430,116.412852,39.901023,20160714071840,116.302087,39.83088,2016/6/6 10:09:00,6
BS6244,20160716090701,116.240777,40.20488,20160716092000,116.240896,40.198969,2016/6/6 10:09:00,10
BS6244,20160717030747,116.23558,40.187001,20160717035523,116.359029,39.907297,2016/6/6 10:09:00,10
BS6244,20160718131008,116.233229,40.226629,20160718131616,116.233507,40.219167,2016/6/6 10:09:00,25
BS6244,20160719095854,116.136426,40.238033,20160719100307,116.137564,40.241082,2016/6/6 10:09:00,12
BS6244,20160720072219,116.260896,40.208257,20160720072836,116.250909,40.208007,2016/6/6 10:09:00,13
BS6244,20160721134520,116.240509,40.224504,20160721135304,116.250729,40.211268,2016/6/6 10:09:00,12
BS6244,20160722102628,116.295011,40.196213,20160722105145,116.226585,40.197761,2016/6/6 10:09:00,10
BS6244,20160726123724,116.240378,40.213312,20160726124247,116.225838,40.205683,2016/6/6 10:09:00,20
BS6244,20160727075642,116.188937,40.226552,20160727081057,116.227494,40.20206,2016/6/6 10:09:00,10
BS6244,20160728164320,116.239987,40.20035,20160728165200,116.232686,40.200445,2016/6/6 10:09:00,23
BS6244,20160729073032,116.228003,40.20215,20160729082625,116.368511,40.100201,2016/6/6 10:09:00,8
BS6244,20160730031749,116.231567,40.193925,20160730044000,116.617302,40.050199,2016/6/6 10:09:00,9
BS6244,20160801070711,116.11901,40.203823,20160801073910,116.133114,40.090169,2016/6/6 10:09:00,12
BS6244,20160802055701,116.212945,40.223641,20160802060900,116.233667,40.215777,2016/6/6 10:09:00,12
BS6244,20160803074341,116.199029,40.224524,20160803075702,116.240809,40.220833,2016/6/6 10:09:00,13
BS6244,20160807082313,116.230143,40.225631,20160807083111,116.221428,40.22399,2016/6/6 10:09:00,13
BS6244,20160808092156,116.262137,40.219029,20160808093203,116.25048,40.218349,2016/6/6 10:09:00,11
BS6244,20160809235148,116.169722,40.232469,20160810001550,116.120153,40.233157,2016/6/6 10:09:00,47
BS6244,20160810082923,116.150695,40.246214,20160810084312,116.155264,40.251798,2016/6/6 10:09:00,8
BS6244,20160811093411,116.233657,40.219127,20160811094350,116.250411,40.221099,2016/6/6 10:09:00,14
BS6244,20160812062039,116.200625,40.225201,20160812062935,116.224342,40.220326,2016/6/6 10:09:00,13
BS6244,20160813125914,116.27429,40.207853,20160813131207,116.293811,40.205553,2016/6/6 10:09:00,11
BS6244,20160814235237,116.175575,40.230867,20160815000841,116.127004,40.242394,2016/6/6 10:09:00,47
BS6244,20160815081732,116.254938,40.213308,20160815083445,116.27623,40.194873,2016/6/6 10:09:00,8
BS6244,20160816074608,116.370582,40.001199,20160816074914,116.368108,40.005705,2016/6/6 10:09:00,14
BS6244,20160817074444,116.23961,40.224494,20160817075513,116.233726,40.213996,2016/6/6 10:09:00,10
BS6244,20160818101944,116.16693,40.232524,20160818103722,116.227524,40.20215,2016/6/6 10:09:00,16
BS6244,20160819062100,116.206809,40.22275,20160819063306,116.23975,40.220283,2016/6/6 10:09:00,10
BS6244,20160820073943,116.258717,40.213968,20160820074712,116.257598,40.221629,2016/6/6 10:09:00,9
BS6244,20160821074007,116.233018,40.220458,20160821074433,116.233108,40.219748,2016/6/6 10:09:00,12
BS6244,20160822091717,116.2301,40.200468,20160822094041,116.240497,40.208851,2016/6/6 10:09:00,16
BS6244,20160823074110,116.126794,40.243154,20160823080642,116.239491,40.226795,2016/6/6 10:09:00,13
BS6244,20160824074944,116.233144,40.191884,20160824082104,116.374531,40.017835,2016/6/6 10:09:00,9
BS6244,20160825072728,116.245154,40.21316,20160825073037,116.244634,40.21331,2016/6/6 10:09:00,8
BS6244,20160826073621,116.165873,40.234166,20160826075859,116.113969,40.22916,2016/6/6 10:09:00,15
BS6244,20160827074710,116.224201,40.212455,20160827082409,116.275911,40.044689,2016/6/6 10:09:00,8
BS6244,20160828160728,116.117985,40.232238,20160828161239,116.128241,40.234221,2016/6/6 10:09:00,19
BS6244,20160829083015,116.237223,40.220625,20160829083654,116.25061,40.213938,2016/6/6 10:09:00,9
BS6244,20160830091535,116.219075,40.245907,20160830094257,116.223816,40.321678,2016/6/6 10:09:00,10
BS6244,20160831075138,116.240318,40.214362,20160831083622,116.27428,40.208083,2016/6/6 10:09:00,13
BS6244,20160901084107,116.233696,40.214467,20160901111041,116.384559,39.900181,2016/6/6 10:09:00,10
BS6244,20160902073032,116.226558,40.220314,20160902080524,116.10626,40.269239,2016/6/6 10:09:00,20
BS6244,20160903042953,116.25075,40.213108,20160903060729,116.586999,40.071982,2016/6/6 10:09:00,10
BS6244,20160904084401,116.240747,40.204,20160904085400,116.235713,40.207614,2016/6/6 10:09:00,14
BS7640,20150102144740,116.3805847,39.9342117,20150102153416,116.398407,39.9138298,2015/2/22 17:00:00,21
BS7640,20150103123155,116.3963165,39.921608,20150103123801,116.3969803,39.9092064,2015/2/22 17:00:00,8
BS7640,20150104171838,116.3678131,39.9061203,20150104173357,116.3644714,39.8775902,2015/2/22 17:00:00,12
BS7640,20150105114737,116.3984299,39.9138184,20150105120005,116.4060516,39.893383,2015/2/22 17:00:00,7
BS7640,20150106130217,116.3802338,39.9341698,20150106130614,116.3769608,39.9341965,2015/2/22 17:00:00,9
BS7640,20150109131854,116.3811646,39.9327202,20150109133452,116.3970108,39.9138374,2015/2/22 17:00:00,9
BS7640,20150110120126,116.3966522,39.9145966,20150110120508,116.3970032,39.9073677,2015/2/22 17:00:00,8
BS7640,20150111125420,116.3901596,39.9292755,20150111130500,116.4006958,39.9105759,2015/2/22 17:00:00,8
BS7640,20150112000153,116.4958572,39.9221153,20150112002555,116.4957504,39.9290352,2015/2/22 17:00:00,1
BS7640,20150113111907,116.3966675,39.9143372,20150113112220,116.3969116,39.9103508,2015/2/22 17:00:00,32
BS7640,20150114120309,116.4493027,39.9368515,20150114121214,116.457901,39.9600983,2015/2/22 17:00:00,8
BS7640,20150115121300,116.4004135,39.8980255,20150115121343,116.3999786,39.898098,2015/2/22 17:00:00,13
BS7640,20150116141511,116.4053421,39.8992691,20150116142252,116.4271469,39.8996048,2015/2/22 17:00:00,9
BS7640,20150118183521,116.3959427,39.8991432,20150118184330,116.4043579,39.9140015,2015/2/22 17:00:00,26
BS7640,20150119185103,116.4806595,39.9562302,20150119185707,116.4916992,39.9598389,2015/2/22 17:00:00,23
BS7640,20150120095956,116.519455,39.8970337,20150120100314,116.5206604,39.8943138,2015/2/22 17:00:00,10
BS7640,20150121081335,116.3787994,39.884922,20150121084012,116.3778534,39.902668,2015/2/22 17:00:00,3
BS7640,20150122175613,116.3725204,39.8665428,20150122182746,116.274025,39.8919106,2015/2/22 17:00:00,13
BS7640,20150123122532,116.4004517,39.9070168,20150123123529,116.3926849,39.8971481,2015/2/22 17:00:00,9
BS7640,20150124112628,116.3997726,39.90662,20150124113027,116.3899612,39.899231,2015/2/22 17:00:00,6
BS7640,20150125105432,116.384819,39.9191971,20150125110628,116.385437,39.9003372,2015/2/22 17:00:00,6
BS7640,20150127130054,116.4150314,40.0668411,20150127132323,116.4060211,40.0074654,2015/2/22 17:00:00,8
BS7640,20150128111904,116.3965073,39.9189148,20150128112901,116.385437,39.8997765,2015/2/22 17:00:00,18
BS7640,20150129122736,116.387413,39.925087,20150129124128,116.3838425,39.8990822,2015/2/22 17:00:00,8
BS7640,20150130140558,116.3756714,39.9097099,20150130140743,116.3765869,39.9058952,2015/2/22 17:00:00,10
BS7640,20150131121414,116.3927307,39.9219513,20150131122028,116.3884354,39.9321632,2015/2/22 17:00:00,7
BS7640,20150201123706,116.3928833,39.9219894,20150201124318,116.385994,39.9321365,2015/2/22 17:00:00,7
BS7640,20150202151120,116.4228439,39.8993759,20150202152536,116.3884506,39.8943901,2015/2/22 17:00:00,10
BS7640,20150203112618,116.3849411,39.9177475,20150203113349,116.4098358,39.922821,2015/2/22 17:00:00,6
BS7640,20150208135439,116.3785019,39.8694191,20150208135956,116.3730698,39.8773804,2015/2/22 17:00:00,7
BS7640,20150209163454,116.3397064,39.8050346,20150209172153,116.3724594,39.9482155,2015/2/22 17:00:00,11
BS7640,20150210170838,116.3407364,39.7889023,20150210175439,116.2471313,39.8908157,2015/2/22 17:00:00,11
BS7640,20150211155131,116.3379974,39.7900162,20150211161525,116.3638687,39.8378372,2015/2/22 17:00:00,12
BS7640,20150212171240,116.3378983,39.7892761,20150212172731,116.3238144,39.7620316,2015/2/22 17:00:00,14
BS7640,20150213132341,116.3809128,39.9006233,20150213132506,116.3817673,39.9012604,2015/2/22 17:00:00,8
BS7640,20150214105231,116.1353989,39.9400406,20150214115826,116.4077454,40.0533295,2015/2/22 17:00:00,14
BS7640,20150215113757,116.4972076,39.9634819,20150215121307,116.3922501,39.8822365,2015/2/22 17:00:00,19
BS7640,20150222123658,116.4246902,39.8994675,20150222124719,116.4064178,39.8872261,2015/2/22 17:00:00,19
BS7640,20150301191405,116.5817566,40.0792618,20150301193644,116.5949402,39.9276695,2015/2/22 17:00:00,28
BS7640,20150302090928,116.368782,39.9471664,20150302091746,116.3741302,39.9902496,2015/2/22 17:00:00,11
BS7640,20150303093930,116.4740829,39.9715576,20150303095045,116.4714432,39.9042015,2015/2/22 17:00:00,15
BS7640,20150304125916,116.6090088,40.0528603,20150304132438,116.3883743,39.9702225,2015/2/22 17:00:00,13
BS7640,20150305123956,116.4805832,39.9867592,20150305124828,116.4422684,39.9705811,2015/2/22 17:00:00,13
BS7640,20150306091924,116.4602356,39.9802017,20150306093203,116.4495087,39.9615479,2015/2/22 17:00:00,18
BS7640,20150307141541,116.8285522,40.0527649,20150307150231,116.491684,39.9065819,2015/2/22 17:00:00,13
BS7640,20150310152401,116.5452347,39.9646721,20150310160616,116.622345,39.9131393,2015/2/22 17:00:00,14
BS7640,20150311145949,116.5086594,40.0101738,20150311152515,116.5178986,39.9486465,2015/2/22 17:00:00,15
BS7640,20150313140207,116.5412292,39.9644127,20150313142043,116.5131149,39.9068565,2015/2/22 17:00:00,17
BS7640,20150314114517,116.1927719,39.9060402,20150314115536,116.1772079,39.8910065,2015/2/22 17:00:00,12
BS7640,20150315102530,116.4418259,39.9934502,20150315103716,116.4713364,39.9866142,2015/2/22 17:00:00,19
BS7640,20150316134557,116.3018417,39.8655739,20150316140605,116.4263382,39.8828545,2015/2/22 17:00:00,18
BS7640,20150317143402,116.4738388,39.9850998,20150317143850,116.4683838,39.9984055,2015/2/22 17:00:00,15
BS7640,20150318093853,116.2592621,39.8592415,20150318094845,116.288002,39.861454,2015/2/22 17:00:00,12
BS7640,20150319153309,116.4793396,39.9763069,20150319154226,116.4772491,39.9919624,2015/2/22 17:00:00,17
BS7640,20150320105822,116.4490204,39.9587135,20150320110219,116.436409,39.9581375,2015/2/22 17:00:00,9
BS7640,20150321170152,116.4299545,39.9403152,20150321175144,116.3371811,39.9917755,2015/2/22 17:00:00,25
BS7640,20150324165005,116.404541,39.9258003,20150324170525,116.4104919,39.9440498,2015/2/22 17:00:00,20
BS7640,20150325084918,116.5067291,40.0107346,20150325091318,116.4843979,39.9752426,2015/2/22 17:00:00,11
BS7640,20150326175109,116.395752,39.8991165,20150326181925,116.4037704,39.9065132,2015/2/22 17:00:00,18
BS7640,20150327124957,116.2777557,39.922905,20150327130734,116.3271713,39.9851723,2015/2/22 17:00:00,13
BS7640,20150328164941,116.367485,39.9142113,20150328170821,116.3139191,39.8950691,2015/2/22 17:00:00,16
BS7640,20150329161326,116.3875732,39.9220543,20150329162121,116.4007263,39.9138832,2015/2/22 17:00:00,20
BS7640,20150330132250,116.4837112,39.9661865,20150330133846,116.455307,39.9329872,2015/2/22 17:00:00,14
BS7640,20150331091715,117.0164337,40.1410637,20150331092811,117.005394,40.0645447,2015/2/22 17:00:00,12
BS7640,20150401090049,116.5075378,40.0114632,20150401100247,116.5063171,40.0100861,2015/2/22 17:00:00,12
BS7640,20150403183924,116.3776779,39.9005089,20150403184432,116.3867416,39.8988686,2015/2/22 17:00:00,32
BS7640,20150404122510,116.4271469,39.8995705,20150404123405,116.4005585,39.912323,2015/2/22 17:00:00,6
BS7640,20150405082741,116.4270706,39.8995285,20150405083752,116.4006042,39.9091682,2015/2/22 17:00:00,11
BS7640,20150406100628,116.4239044,39.8994522,20150406101446,116.3932343,39.9056625,2015/2/22 17:00:00,11
BS7640,20150407112840,116.4282303,39.8996582,20150407113550,116.3996735,39.8993874,2015/2/22 17:00:00,9
BS7640,20150408095658,116.4282379,39.8995895,20150408101053,116.3780518,39.8998108,2015/2/22 17:00:00,18
BS7640,20150409085557,116.4132004,39.8998489,20150409091823,116.4003983,39.9164581,2015/2/22 17:00:00,8
BS7640,20150410122412,116.4282913,39.8996048,20150410123922,116.4074097,39.8995628,2015/2/22 17:00:00,21
BS7640,20150411103330,116.4271927,39.8996048,20150411104121,116.4009781,39.8994675,2015/2/22 17:00:00,6
BS7640,20150412104954,116.4271164,39.8995743,20150412110644,116.4002533,39.920372,2015/2/22 17:00:00,4
BS7640,20150413112934,116.4281845,39.8996811,20150413115326,116.3585205,39.8981934,2015/2/22 17:00:00,10
BS7640,20150414134314,116.4315567,39.8983383,20150414134758,116.4329224,39.9039841,2015/2/22 17:00:00,9
BS7640,20150415124550,116.4281616,39.8996544,20150415125526,116.40065,39.9116859,2015/2/22 17:00:00,14
BS7640,20150416131937,116.4278946,39.8998489,20150416132712,116.4136505,39.8996544,2015/2/22 17:00:00,15
BS7640,20150417083721,116.4281082,39.8996506,20150417091700,116.3879089,39.941082,2015/2/22 17:00:00,4
BS7640,20150418093317,116.4282379,39.8996201,20150418100817,116.4003601,39.9179039,2015/2/22 17:00:00,4
BS7640,20150419195237,116.4124069,39.9139442,20150419195658,116.4048691,39.9166832,2015/2/22 17:00:00,6
BS7640,20150420121419,116.4281998,39.899559,20150420123507,116.4002686,39.9197083,2015/2/22 17:00:00,8
BS7640,20150421101015,116.4270554,39.8995323,20150421104115,116.4004059,39.9138298,2015/2/22 17:00:00,5
BS7640,20150422140650,116.4270706,39.8995972,20150422141552,116.3974533,39.8981133,2015/2/22 17:00:00,10
